date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (cells/ml),est.chl a (ug/l)
08/13/2025,10:15,27.03,1.24,9.2,11.56,145.7,6.06,.9,1.69,112500,20
08/13/2025,10:30,27.11,1.24,9.22,11.66,147.1,6.54,.88,1.65,113200,20
08/13/2025,10:45,27.16,1.24,9.22,11.68,147.5,6.18,.88,1.67,113200,20.1
08/13/2025,11:00,27.1,1.25,9.22,11.7,147.5,6.33,.98,1.68,113800,20.1
08/13/2025,11:15,27.25,1.25,9.23,11.77,148.8,6.38,.92,1.64,114700,20
08/13/2025,11:30,27.33,1.25,9.24,11.83,149.9,6.08,.95,1.68,114700,20.1
08/13/2025,11:45,27.41,1.24,9.25,11.89,150.8,6.24,1,1.67,116500,20.1
08/13/2025,12:00,27.48,1.25,9.25,11.89,151,6.23,.98,1.61,117100,20.2
08/13/2025,12:30,27.67,1.25,9.27,12.02,153.2,6.28,.97,1.61,117200,20.3
08/13/2025,12:45,27.53,1.25,9.26,11.91,151.4,6.28,.91,1.6,118300,20
08/13/2025,13:00,27.57,1.25,9.26,11.91,151.6,6.41,.9,1.67,118300,19.9
08/13/2025,13:15,27.64,1.25,9.26,11.93,151.9,6.06,.92,1.61,117200,19.6
08/13/2025,13:30,27.76,1.25,9.27,11.97,152.8,6.14,.9,1.61,117200,19.5
08/13/2025,13:45,27.92,1.25,9.27,11.99,153.5,6.07,.99,1.64,117000,19.5
08/13/2025,14:00,27.91,1.25,9.27,12.03,154,6.19,.94,1.59,116000,19.5
08/13/2025,14:15,28.01,1.25,9.28,12.05,154.4,6.23,.96,1.59,116500,19.6
08/13/2025,14:30,28.2,1.25,9.27,12.02,154.6,6.21,.98,1.59,116200,19.5
08/13/2025,14:45,28.17,1.25,9.26,11.96,153.8,6.34,.93,1.6,116200,19.5
08/13/2025,15:00,28.14,1.25,9.28,12.06,155,6.49,1.01,1.59,116200,19.5
08/13/2025,15:15,28.17,1.25,9.27,12.06,155,6.35,.96,1.56,116700,19.4
08/13/2025,15:30,28.35,1.24,9.28,12.02,155,6.23,.93,1.58,117000,19.4
08/13/2025,15:45,28.31,1.24,9.29,12.07,155.5,6.37,.93,1.56,118400,19.4
08/13/2025,16:00,28.33,1.24,9.3,12.08,155.7,6.32,.97,1.58,119600,19.4
08/13/2025,16:15,28.36,1.24,9.3,12.11,156.3,6.32,.96,1.65,119600,19.4
08/13/2025,16:30,28.53,1.23,9.31,12.09,156.4,6.43,.91,1.55,119900,19.3
08/13/2025,16:45,28.28,1.23,9.32,12.19,157.1,6.51,1.01,1.61,120300,19.3
08/13/2025,17:00,28.32,1.23,9.31,12.15,156.6,6.4,.97,1.57,120300,19.3
08/13/2025,17:15,28.31,1.23,9.31,12.13,156.3,6.34,.99,1.59,120200,19.3
08/13/2025,17:30,28.35,1.23,9.31,12.1,156.1,6.2,.98,1.52,120200,19.3
08/13/2025,17:45,28.24,1.24,9.3,12.12,156,6.58,1.02,1.55,120600,19.3
08/13/2025,18:00,28.25,1.24,9.3,12.08,155.5,6.25,1.01,1.53,120600,19.2
08/13/2025,18:15,28.24,1.24,9.3,12.08,155.4,6.27,1.05,1.52,120600,19.1
08/13/2025,18:30,28.2,1.24,9.31,12.14,156.2,6.21,1.03,1.47,118900,19.1
08/13/2025,18:45,28.19,1.24,9.31,12.12,155.9,6.49,1,1.47,118900,18.9
08/13/2025,19:00,28.25,1.24,9.31,12.07,155.4,6.12,.97,1.43,117800,18.8
08/13/2025,19:15,28.22,1.24,9.3,12.04,154.9,6.15,.99,1.4,117000,18.6
08/13/2025,19:30,28.12,1.24,9.29,12.03,154.5,6.3,1.03,1.47,117800,18.3
08/13/2025,19:45,28.1,1.24,9.29,11.97,153.7,6.21,.97,1.52,117000,18.3
08/13/2025,20:00,28.01,1.24,9.28,11.86,152.1,6.28,.95,1.48,117200,18.3
08/13/2025,20:15,28.01,1.24,9.27,11.82,151.6,6.2,1,1.55,116500,18.3
08/13/2025,20:30,28.02,1.24,9.27,11.81,151.4,6.11,1.11,1.63,116400,18.3
08/13/2025,20:45,27.99,1.24,9.26,11.69,149.8,6.03,1,1.56,115600,18.6
08/13/2025,21:00,27.96,1.24,9.25,11.61,148.8,6.5,.95,1.58,116400,19
08/13/2025,21:15,27.95,1.24,9.24,11.61,148.7,7.06,1.01,1.63,117400,19.2
08/13/2025,21:30,27.94,1.25,9.24,11.6,148.5,5.91,1,1.57,116400,19.3
08/13/2025,21:45,27.94,1.24,9.22,11.49,147.1,7.08,.94,1.66,117200,19.4
08/13/2025,22:00,27.92,1.25,9.23,11.53,147.5,6.64,.95,1.71,120100,19.7
08/13/2025,22:15,27.89,1.25,9.22,11.5,147.2,7.33,.94,1.64,125700,19.9
08/13/2025,22:30,27.87,1.25,9.21,11.4,145.7,6.06,.91,1.73,125700,19.9
08/13/2025,22:45,27.85,1.25,9.21,11.4,145.7,7.22,1.1,1.67,132900,20
08/13/2025,23:00,27.81,1.24,9.21,11.42,145.9,5.97,1,1.74,132900,20.3
08/13/2025,23:15,27.79,1.24,9.18,11.31,144.4,6.01,.98,1.74,120100,20.5
08/13/2025,23:30,27.76,1.25,9.19,11.31,144.3,5.53,1.05,1.81,120100,20.8
08/13/2025,23:45,27.74,1.25,9.2,11.32,144.5,5.72,.97,1.84,112000,21
08/14/2025,00:00,27.71,1.25,9.21,11.38,145.1,6.28,.99,1.77,112000,21.1
08/14/2025,00:15,27.7,1.26,9.21,11.38,145.1,5.97,.92,1.72,110800,21.1
08/14/2025,00:30,27.69,1.27,9.2,11.33,144.5,5.9,.94,1.72,110300,21.1
08/14/2025,00:45,27.68,1.27,9.2,11.32,144.2,5.85,.95,1.79,109400,21.2
08/14/2025,01:15,27.65,1.26,9.18,11.23,143.1,5.94,.91,1.74,108500,21.3
08/14/2025,01:30,27.63,1.26,9.18,11.14,141.9,5.92,.88,1.73,109100,21
08/14/2025,01:45,27.63,1.26,9.16,11.07,141,5.91,.9,1.74,109100,20.9
08/14/2025,02:00,27.61,1.27,9.16,11.03,140.4,5.76,.91,1.73,108800,20.8
08/14/2025,02:15,27.6,1.27,9.16,11.07,140.9,6.02,.92,1.73,108800,20.8
08/14/2025,02:30,27.59,1.26,9.18,11.17,142.2,5.87,.9,1.79,108800,20.9
08/14/2025,02:45,27.58,1.26,9.17,11.13,141.6,5.79,.87,1.71,108800,20.7
08/14/2025,03:00,27.56,1.27,9.16,11.05,140.5,5.86,.9,1.79,108300,20.8
08/14/2025,03:15,27.53,1.27,9.15,11,139.8,5.93,.9,1.81,108300,20.8
08/14/2025,03:30,27.48,1.26,9.16,11.02,140,6,.9,1.77,108300,21
08/14/2025,03:45,27.47,1.27,9.15,10.97,139.3,5.79,.91,1.78,107600,21.2
08/14/2025,04:00,27.43,1.27,9.14,10.94,138.8,5.74,.93,1.83,107600,21.3
08/14/2025,04:15,27.41,1.27,9.15,10.95,138.9,5.7,.92,1.77,106600,21.3
08/14/2025,04:30,27.4,1.26,9.14,10.91,138.3,5.97,.84,1.8,106600,21.3
08/14/2025,04:45,27.36,1.26,9.13,10.85,137.5,5.66,.86,1.79,106600,21.4
08/14/2025,05:00,27.37,1.27,9.13,10.84,137.4,5.89,.93,1.8,107000,21.4
08/14/2025,05:15,27.36,1.26,9.12,10.75,136.3,5.72,.86,1.79,105100,21.4
08/14/2025,05:30,27.35,1.26,9.11,10.71,135.7,5.89,.86,1.83,105100,21.4
08/14/2025,05:45,27.33,1.27,9.1,10.66,135.1,6,.85,1.84,106400,21.4
08/14/2025,06:00,27.3,1.27,9.09,10.62,134.5,5.68,.81,1.48,106100,21.3
08/14/2025,06:15,27.29,1.27,9.09,10.62,134.4,5.73,.82,1.47,106200,21.3
08/14/2025,06:30,27.28,1.28,9.08,10.63,134.5,5.76,.84,1.49,104600,21.2
08/14/2025,06:45,27.27,1.27,9.09,10.66,134.9,5.99,.82,1.54,106600,19.9
08/14/2025,07:00,27.27,1.27,9.09,10.62,134.4,5.69,.8,1.56,104600,18.6
08/14/2025,07:15,27.27,1.28,9.09,10.61,134.3,5.86,.8,1.52,106200,18.4
08/14/2025,07:30,27.26,1.28,9.08,10.56,133.7,5.77,.79,1.55,105100,18.4
08/14/2025,07:45,27.25,1.28,9.09,10.61,134.3,5.56,.79,1.5,104600,18.2
08/14/2025,08:00,27.25,1.28,9.1,10.65,134.7,5.68,.8,1.55,104600,18.4
08/14/2025,08:15,27.27,1.28,9.09,10.65,134.7,5.73,.79,1.53,104600,18.4
08/14/2025,08:30,27.27,1.27,9.09,10.64,134.6,5.76,.81,1.58,104600,18.5
08/14/2025,08:45,27.31,1.27,9.13,10.81,136.9,5.94,.79,1.52,104600,18.4
08/14/2025,09:00,27.34,1.28,9.12,10.76,136.4,5.72,.83,1.51,104600,18.3
08/14/2025,09:15,27.34,1.26,9.15,10.91,138.2,6.08,.93,1.48,104600,18.3
08/14/2025,09:30,27.35,1.27,9.16,10.98,139.1,5.65,.92,1.47,104100,18.2
08/14/2025,09:45,27.38,1.27,9.14,10.91,138.3,6.07,.91,1.52,104600,18.3
08/14/2025,10:00,27.47,1.26,9.16,10.98,139.4,6.16,.94,1.44,107300,18.4
08/14/2025,10:15,27.6,1.28,9.17,11.06,140.8,5.84,1.05,1.57,108300,18.5
08/14/2025,10:30,27.53,1.28,9.17,11.08,140.9,5.77,.93,1.46,108300,18.3
08/14/2025,10:45,27.6,1.27,9.18,11.15,141.9,6.12,.97,1.45,110000,18.1
08/14/2025,11:00,27.48,1.28,9.16,11.03,140,6.3,.81,1.56,113000,18.1
08/14/2025,11:15,27.99,1.28,9.18,11.14,142.9,5.71,1,1.44,110000,18.1
08/14/2025,11:30,27.97,1.28,9.18,11.16,143,5.8,1,1.44,110000,18
08/14/2025,11:45,28.21,1.28,9.18,11.2,144.1,5.19,.9,1.42,106500,17.9
08/14/2025,12:00,28.03,1.28,9.18,11.27,144.5,5.67,.98,1.42,105600,18
08/14/2025,12:15,27.71,1.29,9.2,11.3,144.2,6.01,.97,1.57,105600,17.9
08/14/2025,12:30,27.89,1.27,9.22,11.44,146.4,6.11,.99,1.52,108700,18
08/14/2025,12:45,27.94,1.28,9.22,11.4,146,6.12,.92,1.51,108700,18.3
08/14/2025,13:00,27.68,1.3,9.19,11.34,144.6,6.16,.98,1.58,108700,18.3
08/14/2025,13:15,27.62,1.31,9.18,11.25,143.2,6.07,.87,1.54,112100,18.7
08/14/2025,13:30,27.87,1.3,9.21,11.43,146.1,5.87,.86,1.53,112100,18.7
08/14/2025,13:45,27.79,1.29,9.22,11.5,146.9,5.84,.9,1.59,112100,18.8
08/14/2025,14:00,27.68,1.29,9.21,11.48,146.4,6.08,.93,1.64,113000,19
08/14/2025,14:15,27.66,1.28,9.22,11.51,146.7,6.25,.85,1.55,113500,18.8
08/14/2025,14:30,27.59,1.28,9.2,11.37,144.7,6.19,.85,1.57,113700,18.9
08/14/2025,14:45,27.69,1.29,9.27,11.84,151,6.24,.89,1.56,114200,18.9
08/14/2025,15:00,27.78,1.29,9.25,11.74,150,6.02,.94,1.52,113000,18.8
08/14/2025,15:15,27.75,1.28,9.27,11.85,151.2,6.25,.82,1.51,114600,18.8
08/14/2025,15:30,27.7,1.27,9.29,12,153,6.38,.89,1.59,116600,19
08/14/2025,15:45,27.72,1.26,9.29,12.01,153.2,6.43,.86,1.57,117400,18.9
08/14/2025,16:00,27.7,1.27,9.3,12.04,153.5,5.95,.9,1.58,117400,18.9
08/14/2025,16:15,27.74,1.27,9.29,12,153.1,6.44,.82,1.61,117400,19
08/14/2025,16:30,27.79,1.28,9.29,11.97,152.9,6.21,.8,1.59,117400,19
08/14/2025,16:45,27.72,1.29,9.28,11.97,152.6,6.44,.78,1.55,119200,18.9
08/14/2025,17:00,27.71,1.28,9.31,12.11,154.5,6.41,.89,1.56,121200,18.9
08/14/2025,17:15,27.72,1.26,9.31,12.13,154.8,6.45,.87,1.62,121900,19.1
08/14/2025,17:30,27.63,1.28,9.3,12.09,154,6.35,.87,1.63,121900,19.1
08/14/2025,17:45,27.74,1.29,9.3,12.12,154.7,6.43,.8,1.53,121900,19.1
08/14/2025,18:00,27.71,1.28,9.32,12.22,155.9,7.03,.83,1.56,122200,18.9
08/14/2025,18:15,27.79,1.27,9.29,12,153.3,6.57,.85,1.55,122200,18.8
08/14/2025,18:30,27.65,1.27,9.31,12.12,154.5,6.88,.86,1.54,122500,18.8
08/14/2025,18:45,27.56,1.27,9.31,12.14,154.5,6.34,.81,1.61,122400,18.8
08/14/2025,19:00,27.66,1.27,9.31,12.1,154.1,5.86,.77,1.51,122400,18.7
08/14/2025,19:15,27.7,1.27,9.28,11.84,150.9,6.25,.75,1.53,121100,18.6
08/14/2025,19:30,27.68,1.27,9.27,11.86,151.2,6.41,.73,1.49,121900,18.4
08/14/2025,19:45,27.73,1.28,9.22,11.53,147.1,5.99,.77,1.42,120700,18.4
08/14/2025,20:00,27.78,1.28,9.19,11.36,145.1,5.98,.78,1.49,118700,18.2
08/14/2025,20:15,27.66,1.28,9.22,11.56,147.2,6.24,.8,1.5,117400,18
08/14/2025,20:30,27.46,1.29,9.17,11.22,142.4,6.01,.82,1.75,114300,18
08/14/2025,20:45,27.37,1.29,9.17,11.22,142.2,6.61,.86,1.79,114300,18
08/14/2025,21:00,27.47,1.33,9.12,11.07,140.6,6.08,.77,1.73,115200,18.1
08/14/2025,21:15,27.46,1.33,9.12,10.95,139,6.1,.79,1.79,113400,19.2
08/14/2025,21:30,27.14,1.35,9.05,10.68,134.9,6.52,.89,2.01,113400,20.5
08/14/2025,21:45,26.88,1.37,8.97,10.41,130.8,7.16,.98,2.23,115500,20.9
08/14/2025,22:00,26.69,1.38,8.92,10.18,127.5,6.8,.91,2.39,120800,21.2
08/14/2025,22:15,26.56,1.36,8.9,10.14,126.7,6.8,.97,2.49,125600,22.5
08/14/2025,22:30,26.65,1.34,8.93,10.21,127.8,6.67,.92,2.42,127500,24.8
08/14/2025,22:45,26.68,1.34,8.94,10.25,128.4,7.05,.95,2.39,129900,26.9
08/14/2025,23:00,26.77,1.32,9,10.41,130.6,6.7,.87,2.31,130300,27.3
08/14/2025,23:15,26.78,1.32,9.02,10.47,131.3,6.77,.92,2.14,131200,27.3
08/14/2025,23:30,26.76,1.31,9.01,10.44,131,7.34,.96,2.33,131600,27.5
08/14/2025,23:45,26.7,1.32,9,10.39,130.2,6.9,.84,2.23,131600,27.4
08/15/2025,00:00,26.8,1.32,9.02,10.43,130.9,6.49,.86,2.24,131200,27
08/15/2025,00:15,26.81,1.31,9.03,10.45,131.2,6.35,.9,2.16,129900,26.5
08/15/2025,00:30,26.78,1.32,9.03,10.42,130.8,6.25,.77,2.06,129900,26
08/15/2025,00:45,26.76,1.32,9.01,10.37,130.1,6.3,.79,2.02,126300,25.5
08/15/2025,01:00,26.73,1.32,9.01,10.35,129.7,7.22,.78,2.08,127200,25
08/15/2025,01:15,26.73,1.31,8.99,10.29,129,6.29,.69,1.96,121900,24.6
08/15/2025,01:30,26.71,1.31,8.98,10.24,128.3,6.77,.75,2.1,121900,24.2
08/15/2025,01:45,26.68,1.31,8.98,10.24,128.2,5.72,.73,2.14,119400,24.2
08/15/2025,02:00,26.7,1.31,9.01,10.32,129.3,6.98,.82,2.16,119400,24.2
08/15/2025,02:15,26.68,1.31,8.99,10.26,128.5,6.97,.76,2.1,124800,24.1
08/15/2025,02:30,26.66,1.31,8.97,10.22,127.9,7.13,.75,2.13,133400,24.2
08/15/2025,02:45,26.64,1.31,8.97,10.16,127.2,6.9,.76,2.09,135000,24.2
08/15/2025,03:00,26.62,1.32,8.96,10.16,127.1,5.97,.77,2.17,132500,24.4
08/15/2025,03:15,26.59,1.32,8.96,10.15,126.9,7.42,.72,2.03,135000,24.4
08/15/2025,03:30,26.59,1.32,8.96,10.12,126.5,6.53,.75,2.13,135000,24.5
08/15/2025,03:45,26.57,1.32,8.93,10.03,125.4,6.54,.74,2.23,135000,24.5
08/15/2025,04:00,26.55,1.32,8.92,9.95,124.4,6.91,.81,2.26,134300,24.5
08/15/2025,04:15,26.51,1.32,8.94,9.98,124.6,6.31,.79,2.16,129500,24.7
08/15/2025,04:30,26.49,1.32,8.93,9.95,124.2,5.98,.74,2.2,124800,24.9
08/15/2025,04:45,26.47,1.32,8.89,9.81,122.4,6.45,.71,2.11,123600,24.9
08/15/2025,05:00,26.42,1.32,8.91,9.9,123.3,6.49,.73,2.17,124200,24.8
08/15/2025,05:15,26.42,1.32,8.9,9.81,122.2,6.16,.73,2.12,123100,24.8
08/15/2025,05:30,26.38,1.32,8.9,9.83,122.4,6.11,.73,2.18,120800,24.9
08/15/2025,05:45,26.35,1.32,8.88,9.79,121.8,6.23,.69,1.89,118000,24.8
08/15/2025,06:00,26.36,1.32,8.91,9.85,122.7,5.88,.77,1.96,116100,24.6
08/15/2025,06:15,26.35,1.32,8.91,9.88,122.9,6.42,.73,1.89,116100,24.3
08/15/2025,06:30,26.33,1.33,8.88,9.8,121.9,6.5,.7,1.9,119400,23.5
08/15/2025,06:45,26.3,1.33,8.89,9.85,122.5,6.62,.68,1.93,119400,22.5
08/15/2025,07:00,26.29,1.33,8.88,9.84,122.3,6.59,.74,1.92,119400,22.3
08/15/2025,07:15,26.26,1.34,8.86,9.75,121.2,6.78,.71,1.95,122900,22.3
08/15/2025,07:30,26.25,1.33,8.87,9.71,120.6,6.39,.67,1.92,122900,22.2
08/15/2025,07:45,26.23,1.33,8.88,9.81,121.8,6.12,.72,2,122900,22.3
08/15/2025,08:00,26.23,1.33,8.9,9.89,122.9,6.11,.68,1.98,122900,22.2
08/15/2025,08:15,26.21,1.33,8.9,9.86,122.4,5.81,.68,1.92,122500,22.2
08/15/2025,08:30,26.19,1.33,8.9,9.91,123,6.23,.67,1.89,119000,22.2
08/15/2025,08:45,26.2,1.33,8.92,9.99,124,6.35,.66,1.98,118500,22.3
08/15/2025,09:00,26.21,1.34,8.94,10.06,124.9,5.99,.64,1.86,115600,22.2
08/15/2025,09:15,26.22,1.34,8.96,10.15,126.1,6.34,.67,1.92,115600,22.1
08/15/2025,09:30,26.19,1.34,8.93,10.05,124.8,6.04,.67,1.94,114000,22.2
08/15/2025,09:45,26.18,1.34,8.88,9.82,121.9,6.8,.66,2.01,115500,22.2
08/15/2025,10:00,26.15,1.38,8.73,9.4,116.7,6.65,.75,2.31,118400,22.2
08/15/2025,10:15,26.17,1.48,8.48,9,111.8,6.75,.77,2.62,119900,22.5
08/15/2025,10:30,26.2,1.55,8.32,8.75,108.7,6.86,.8,2.71,123900,22.9
08/15/2025,10:45,26.09,1.6,8.16,8.58,106.5,6.84,.82,2.73,129000,24.7
08/15/2025,11:00,26.16,1.57,8.26,8.79,109.1,7.53,.81,2.97,130900,28.1
08/15/2025,11:15,26.12,1.48,8.47,9.05,112.2,7.28,.8,2.82,132100,30.2
08/15/2025,11:30,26.18,1.46,8.51,9.12,113.2,7.22,.74,2.63,132900,30.3
08/15/2025,11:45,26.19,1.49,8.49,9.1,113.1,7.13,.74,2.6,136600,30.3
08/15/2025,12:00,26.16,1.52,8.4,8.96,111.3,6.87,.81,2.68,136700,30.6
08/15/2025,12:15,26.23,1.53,8.49,9.15,113.7,6.93,.8,2.68,137500,30.6
08/15/2025,12:30,26.31,1.51,8.56,9.31,115.9,6.64,.78,2.67,137500,30.4
08/15/2025,12:45,26.35,1.5,8.64,9.47,118,7.33,.78,2.57,141200,30.3
08/15/2025,13:00,26.42,1.51,8.68,9.66,120.4,7.5,.81,2.72,141200,30.3
08/15/2025,13:15,26.35,1.54,8.61,9.53,118.7,7.64,.8,2.71,141200,30.3
08/15/2025,13:30,26.42,1.54,8.62,9.53,118.8,7.7,.78,2.81,142600,30.4
08/15/2025,13:45,26.4,1.54,8.66,9.64,120.2,7.56,.78,2.68,147300,30.4
08/15/2025,14:00,26.54,1.53,8.74,9.93,124.1,7.34,.76,2.54,147500,30.4
08/15/2025,14:15,26.16,1.59,8.48,9.19,114.1,7.41,.82,2.8,148400,30.5
08/15/2025,14:30,26.11,1.6,8.41,9.09,112.8,7.26,.8,2.72,148400,30.8
08/15/2025,14:45,25.99,1.63,8.29,8.9,110.1,7.3,.81,2.78,148400,30.8
08/15/2025,15:00,26.05,1.62,8.37,9.05,112.1,7.48,.81,2.73,148100,30.9
08/15/2025,15:15,26.06,1.62,8.36,9.07,112.4,7.52,.8,2.75,148100,31.1
08/15/2025,15:30,26.04,1.62,8.43,9.19,113.9,7.39,.84,2.88,146900,31.1
08/15/2025,15:45,26.06,1.6,8.43,9.19,113.9,7.91,.81,2.8,146900,31.3
08/15/2025,16:00,26.1,1.59,8.49,9.33,115.7,7.56,.84,2.8,148100,31.6
08/15/2025,16:15,26.22,1.57,8.48,9.28,115.4,7.36,.77,2.49,147800,31.3
08/15/2025,16:30,26.19,1.57,8.51,9.33,115.8,7.33,.77,2.57,147800,31.3
08/15/2025,16:45,26.35,1.53,8.62,9.61,119.7,7.31,.74,2.45,147800,31.1
08/15/2025,17:00,26.32,1.54,8.65,9.66,120.2,7.45,.79,2.66,147500,30.7
08/15/2025,17:15,26.33,1.54,8.67,9.69,120.6,7.47,.8,2.68,147500,30.3
08/15/2025,17:30,26.48,1.52,8.74,9.83,122.7,7.21,.71,2.45,147100,29.7
08/15/2025,17:45,26.5,1.53,8.71,9.8,122.3,7.27,.7,2.34,145500,28.8
08/15/2025,18:00,26.53,1.52,8.73,9.82,122.7,6.81,.71,2.3,144900,28.1
08/15/2025,18:15,26.59,1.5,8.79,9.92,124,6.81,.67,2.28,144100,27.8
08/15/2025,18:30,26.54,1.52,8.74,9.81,122.6,7.56,.68,2.3,144100,27.2
08/15/2025,18:45,26.57,1.51,8.8,9.94,124.3,7.23,.65,2.16,143100,26.4
08/15/2025,19:00,26.56,1.51,8.78,9.84,123.1,6.72,.7,2.18,142300,26.2
08/15/2025,19:15,26.55,1.51,8.77,9.85,123.1,6.81,.68,2.11,137000,26
08/15/2025,19:30,26.55,1.52,8.75,9.71,121.4,7.04,.74,2.18,134800,25.4
08/15/2025,19:45,26.52,1.52,8.74,9.7,121.2,6.68,.7,2.08,131800,24.9
08/15/2025,20:00,26.51,1.53,8.76,9.83,122.9,6.6,.7,2.07,131800,24.8
08/15/2025,20:15,26.46,1.53,8.73,9.73,121.4,6.44,.81,2.16,130700,24.7
08/15/2025,20:30,26.43,1.53,8.7,9.66,120.6,6.65,.72,2.21,129000,24.7
08/15/2025,20:45,26.4,1.53,8.68,9.6,119.7,6.25,.78,2.32,128100,24.8
08/15/2025,21:00,26.36,1.54,8.63,9.52,118.6,6.96,.77,2.35,128100,24.9
08/15/2025,21:15,26.31,1.53,8.62,9.49,118.2,7.01,.74,2.32,128100,25.2
08/15/2025,21:30,26.27,1.53,8.6,9.47,117.8,7.46,.79,2.37,128100,25.9
08/15/2025,21:45,26.21,1.52,8.57,9.42,117,6.84,.71,2.38,130200,26.5
08/15/2025,22:00,26.19,1.53,8.53,9.35,116.1,6.6,.75,2.37,130200,26.7
08/15/2025,22:15,26.2,1.53,8.49,9.24,114.7,7.34,.8,2.35,134100,26.8
08/15/2025,22:30,26.19,1.53,8.52,9.3,115.5,6.94,.79,2.49,135400,27
08/15/2025,22:45,26.15,1.53,8.45,9.13,113.3,7.65,.72,2.48,136300,27.1
08/15/2025,23:00,26.12,1.53,8.43,9.13,113.3,7.51,.7,2.43,141200,27.1
08/15/2025,23:15,26.11,1.53,8.41,9.08,112.6,7.44,.69,2.38,146700,27.1
08/15/2025,23:30,26.1,1.54,8.4,9.1,112.8,7.95,.77,2.58,146700,27.4
08/15/2025,23:45,26.08,1.54,8.37,8.99,111.4,6.75,.77,2.55,146700,28
08/16/2025,00:00,26.05,1.54,8.35,8.96,111,8.36,.74,2.48,148900,28.2
08/16/2025,00:15,25.93,1.47,8.6,9.37,115.8,6.98,.73,2.42,148900,28.1
08/16/2025,00:30,25.95,1.49,8.51,9.2,113.8,7.99,.75,2.58,151600,28.1
08/16/2025,00:45,25.96,1.5,8.45,9.08,112.3,7.07,.7,2.41,148900,27.9
08/16/2025,01:00,25.94,1.49,8.49,9.11,112.7,7.72,.76,2.77,151600,28.5
08/16/2025,01:15,25.88,1.47,8.49,9.12,112.6,7.29,.66,2.36,149600,28.5
08/16/2025,01:30,25.86,1.45,8.56,9.24,114.1,7.04,.72,2.37,141300,27.8
08/16/2025,01:45,25.85,1.46,8.59,9.3,114.8,6.97,.68,2.32,141300,27.4
08/16/2025,02:00,25.85,1.44,8.55,9.25,114.1,7.89,.68,2.33,141300,27.1
08/16/2025,02:15,25.83,1.48,8.49,9.12,112.6,6.69,.73,2.28,141300,26.9
08/16/2025,02:30,25.81,1.46,8.54,9.18,113.2,7.6,.73,2.42,141300,26.9
08/16/2025,02:45,25.83,1.46,8.53,9.16,113,7.5,.75,2.44,146800,26.9
08/16/2025,03:00,25.79,1.46,8.52,9.12,112.4,6.56,.73,2.58,140900,26.9
08/16/2025,03:15,25.77,1.46,8.5,9.07,111.7,7.18,.71,2.43,139500,27.2
08/16/2025,03:30,25.76,1.46,8.45,9,111,7.03,.71,2.65,139400,27.5
08/16/2025,03:45,25.75,1.47,8.42,8.97,110.5,7.52,.71,2.56,145400,27.6
08/16/2025,04:00,25.72,1.47,8.44,8.99,110.7,7.76,.68,2.47,145400,27.8
08/16/2025,04:15,25.67,1.47,8.45,8.98,110.5,6.55,.67,2.27,145400,27.8
08/16/2025,04:30,25.68,1.46,8.48,9.05,111.3,7.16,.7,2.59,141100,28.4
08/16/2025,04:45,25.67,1.46,8.41,8.92,109.7,6.55,.73,2.36,139100,28.4
08/16/2025,05:00,25.67,1.46,8.48,8.97,110.3,7.37,.71,2.48,141100,28
08/16/2025,05:15,25.63,1.47,8.42,8.92,109.7,6.23,.65,2.36,139100,28
08/16/2025,05:30,25.61,1.46,8.42,8.89,109.3,6.04,.69,2.47,133000,27.9
08/16/2025,05:45,25.61,1.49,8.46,8.91,109.5,6.38,.71,2.34,125200,27.3
08/16/2025,06:00,25.6,1.47,8.46,8.95,110,7.41,.62,2.17,125200,26.8
08/16/2025,06:15,25.58,1.48,8.34,8.78,107.9,6.27,.62,2.04,123000,26.8
08/16/2025,06:30,25.58,1.46,8.47,9,110.5,6.12,.67,2.21,119400,26.6
08/16/2025,06:45,25.58,1.46,8.43,8.92,109.5,6.47,.63,2.06,119400,25.8
08/16/2025,07:00,25.57,1.46,8.43,8.92,109.6,6.94,.64,2.21,119400,25
08/16/2025,07:15,25.57,1.46,8.39,8.85,108.6,8.07,.59,2.31,122000,25
08/16/2025,07:30,25.56,1.46,8.38,8.87,108.9,6.02,.61,2.29,122000,25
08/16/2025,07:45,25.58,1.45,8.49,9.05,111.1,6.45,.59,2.12,122900,24.8
08/16/2025,08:00,25.62,1.43,8.59,9.25,113.7,7,.58,2.19,122900,24.9
08/16/2025,08:15,25.65,1.44,8.61,9.3,114.4,6.4,.61,2.14,122900,24.8
08/16/2025,08:30,25.67,1.43,8.66,9.37,115.3,7.51,.62,2.11,129200,24.5
08/16/2025,08:45,25.69,1.42,8.69,9.48,116.6,6.44,.57,2.08,128900,24.4
08/16/2025,09:15,25.74,1.43,8.65,9.4,115.7,6.83,.65,2.21,122600,24.2
08/16/2025,09:30,25.77,1.44,8.68,9.48,116.9,6.61,.64,2.23,126700,24.2
08/16/2025,09:45,25.82,1.44,8.66,9.47,116.8,6.5,.62,2.14,126700,24.2
08/16/2025,10:00,25.78,1.43,8.73,9.65,119,6.92,.65,2.17,126700,24.2
08/16/2025,10:15,25.77,1.44,8.73,9.69,119.4,6.92,.64,2.18,132400,24.6
